URL	Title	Year	Month	Subcategory	Type	Has FB	Backed Projects	Previous Projects	Creator Desc Len	Title Len	Goal	Duration	Pledge Levels	Min Pledge Tiers	Max Pledge Tiers	Proj Desc Len	Images	Videos	Has Video	Funded
https://www.kickstarter.com/projects/1413369030/instatoot-on-demand-tutoring-application	Instatoot On-Demand Tutoring Application (Canceled)	2016	Mar	Apps	Apps	1	0	0	118	51	1500	30	1	25	25	2067	0	0	0	no
https://www.kickstarter.com/projects/2112713601/disabler	disabler (Canceled)	2016	Mar	Apps	Apps	0	0	0	140	19	8000	30	1	25	25	464	0	0	0	no
https://www.kickstarter.com/projects/1699714524/letsjoin	Letsjoin. (Canceled)	2016	Feb	Apps	Apps	0	0	2	314	20	35000	57	7	1	1000	782	0	1	1	no
https://www.kickstarter.com/projects/2119722647/smart-wave	Smart Wave (Canceled)	2016	Mar	Apps	Apps	0	0	0	26	21	226367	30	2	1690	3381	1339	5	1	1	no
https://www.kickstarter.com/projects/1509794323/the-new-social-underground-movement-for-college-st	"College Underground	 The New App For Social Broadcasting"	2016	Mar	Apps	Apps	1	0	0	190	56	50000	45	6	10	600	2655	0	0	0	no
https://www.kickstarter.com/projects/koorier/koorier-new-delivery-and-ride-share-app	Koorier - New Delivery and Ride-Share App (Canceled)	2016	Feb	Apps	Apps	0	4	4	215	52	27800	60	3	1	10	454	0	0	0	no
https://www.kickstarter.com/projects/161077050/phinformation	Phinformation (Canceled)	2016	Mar	Apps	Apps	1	0	2	59	24	7195.48	25	1	7237	7237	784	0	0	0	no
https://www.kickstarter.com/projects/jwkerr/the-lovestory-app	The LoveStory App (Canceled)	2016	Mar	Apps	Apps	0	6	0	333	28	25000	30	6	25	7900	4919	0	1	1	no
https://www.kickstarter.com/projects/619355740/atlas-0	ATLAS	2016	Mar	Apps	Apps	0	0	2	144	5	50000	45	7	1	2500	5753	0	1	1	no
https://www.kickstarter.com/projects/1547581549/swipe-employment	Swipe Employment (Canceled)	2016	Mar	Apps	Apps	0	0	0	89	27	35977.38	30	3	72	716	2137	0	0	0	no
https://www.kickstarter.com/projects/210197144/the-uber-of-home-cooked-delivered-meals-worldwide	The Uber of Home Cooked delivered meals worldwide (Canceled)	2016	Feb	Apps	Apps	0	0	0	117	60	61300	60	1	4	4	942	0	0	0	no
https://www.kickstarter.com/projects/sporticus/sporticus-phone-application	Sporticus Smartphone App (Canceled)	2016	Mar	Apps	Apps	0	0	0	286	35	50000	30	2	1	10	6825	0	0	0	no
https://www.kickstarter.com/projects/1976514806/ime-connect-compete-repeat	IMe - Connect. Compete. Repeat (Canceled)	2016	Mar	Apps	Apps	0	0	2	206	41	35000	30	5	10	500	2837	0	1	1	no
https://www.kickstarter.com/projects/1437518966/launch-party	Launch Party! (Canceled)	2016	Feb	Apps	Apps	0	0	0	498	24	10000	40	3	10	75	2960	0	0	0	no
https://www.kickstarter.com/projects/522103154/kenby-revolutionary-social-app	Kenby: Revolutionary Social App (Canceled)	2016	Mar	Apps	Apps	1	0	0	66	42	6116.15	28	4	14	355	1631	5	1	1	no
https://www.kickstarter.com/projects/783838743/the-polyethnic-the-rewards-app-for-book-lovers-and	The Polyethnic: The Rewards App for Book Lovers and Beyond	2016	Mar	Apps	Apps	0	0	2	499	58	10000	30	4	1	500	11306	7	0	0	no
https://www.kickstarter.com/projects/1876812878/ology	Ology (Canceled)	2016	Mar	Apps	Apps	0	0	2	0	16	494270	31	3	5	80	12021	0	1	1	no
https://www.kickstarter.com/projects/1480613025/shoplift-grocery-delivery-app	ShopLift Grocery Delivery App (Canceled)	2016	Feb	Apps	Apps	0	0	0	121	40	400000	50	7	1	10000	1592	0	0	0	no
https://www.kickstarter.com/projects/elijahparker/view-intervalometer-auto-ramping-and-wifi-camera-r	"VIEW Intervalometer: Auto Ramp	 Instant Preview	 WiFi Remote"	2016	Mar	Camera Equipment	Gadgets	1	5	2	513	60	100000	30	6	1	3500	10296	9	2	1	yes
https://www.kickstarter.com/projects/aurora-aperture/powerxnd-2000-variable-nd-filter-with-up-to-11-sto	PowerXND 2000: Variable ND Filter with Up To 11 Stops	2016	Feb	Camera Equipment	Gadgets	1	1	0	214	53	8000	38	22	1	420	9507	23	1	1	yes
https://www.kickstarter.com/projects/2102128953/occube-next-generation-360-gopro-mount	Occube - Next Generation 360\xc2\xb0 GoPro\xc2\xae Mount	2016	Apr	Camera Equipment	Gadgets	0	0	0	514	56	45273.4	30	10	141	2072	5878	10	1	1	no
https://www.kickstarter.com/projects/ctrnd/the-first-18650-battery-adapter-for-the-gopro	The first 18650 battery adapter for the GoPro	2016	Mar	Camera Equipment	Gadgets	1	0	0	528	45	99612.5	30	15	0.76	726	7126	7	1	1	no
https://www.kickstarter.com/projects/989891564/blt-bracelet-for-filming-and-vlogging	BLT Bracelet for Filming and Vlogging	2016	Mar	Camera Equipment	Gadgets	1	0	0	118	37	6513.12	30	5	1.51	23	1615	5	3	1	no
https://www.kickstarter.com/projects/192023772/network-of-cameras-to-protect-the-rain-forest-braz	Network of cameras to protect the rain-forest BRAZIL	2016	Feb	Camera Equipment	Gadgets	1	0	2	474	52	200000	60	2	10	50	819	0	0	0	no
https://www.kickstarter.com/projects/565208333/light-anchor-fire-your-assistant	Light Anchor - Fire Your Assistant!	2016	Mar	Camera Equipment	Gadgets	0	0	0	154	35	10000	30	2	10	25	1410	1	1	1	no
https://www.kickstarter.com/projects/1818579064/automotive-gopro-mount-drive-hard-show-your-friend	"Automotive GoPro Mount --- Drive Hard	 Show your Friends!"	2016	Mar	Camera Equipment	Gadgets	1	0	0	260	57	10000	30	4	10	400	1738	6	1	1	no
https://www.kickstarter.com/projects/quba/fatbat-2-premium-external-battery-power-handle	FATBAT DUAL. External battery + power handle. (Canceled)	2016	Apr	Camera Equipment	Gadgets	0	0	2	519	56	5000	21	4	69	129	912	5	1	1	no
https://www.kickstarter.com/projects/444260035/casecorder-camcorder-style-case-for-iphone-6-6s	Casecorder: Camcorder-Style Case for iPhone 6/6s (Canceled)	2016	Apr	Camera Equipment	Gadgets	0	2	0	444	59	31000	30	4	4	30	3901	8	1	1	no
https://www.kickstarter.com/projects/chargerpro/chargerpro-first-expandable-gopro-camera-dock	ChargerPro - First expandable GoPro\xc2\xae camera dock (Canceled)	2016	Apr	Camera Equipment	Gadgets	0	1	0	525	66	150000	30	7	1	325	6231	13	1	1	no
https://www.kickstarter.com/projects/hackenchip/solarboost-make-your-own-usb-solar-mobile-charger	SolarBoost - Make Your Own USB Solar Mobile Charger	2016	Mar	DIY Electronics	Gadgets	0	0	0	438	51	5000	30	25	1	875	5366	3	1	1	yes
https://www.kickstarter.com/projects/1474770115/the-vfd-clock-using-iv-11-tubes-with-rgb-led-under	The VFD clock using IV-11 tubes with RGB led underlighting	2016	Mar	DIY Electronics	Gadgets	1	0	10	252	58	500	30	5	45	325	3722	10	1	1	yes
https://www.kickstarter.com/projects/218568730/video-equations-colour-video-synthesizer	Video Equations: Colour Video Synthesizer	2016	Mar	DIY Electronics	Gadgets	1	2	2	501	41	4597.5	30	7	0.76	321	1664	3	1	1	yes
https://www.kickstarter.com/projects/georjaiwin/jet-pack	JetPack - Bluetooth Shield for Arduino Robots	2016	Mar	DIY Electronics	Gadgets	0	5	4	94	45	1000	36	7	2	60	2860	8	1	1	yes
https://www.kickstarter.com/projects/1710326172/boostick-small-aa-voltage-booster	BooSTick - small AA voltage booster	2016	Mar	DIY Electronics	Gadgets	0	1	0	140	35	2500	30	15	1	68	6060	8	1	1	yes
https://www.kickstarter.com/projects/172204344/the-100-word-arduino-audio-shield-speak-arduino-sp	"The 100+ Word Arduino Audio Shield! SPEAK ARDUINO	 SPEAK!"	2016	Mar	DIY Electronics	Gadgets	0	1	17	651	69	536.38	30	10	4	317	8671	5	2	1	yes
https://www.kickstarter.com/projects/1240982104/smartpi-turn-your-raspberry-pi-into-a-smartmeter	SmartPi - Turn your Raspberry Pi into a SmartMeter	2016	Feb	DIY Electronics	Gadgets	1	0	0	581	50	10186.51	45	8	6	206	5384	1	1	1	yes
https://www.kickstarter.com/projects/1351029401/hexiwear-a-wearable-development-kit-for-the-iot-er	Hexiwear \xe2\x80\x93 a wearable development kit for the IoT era	2016	Feb	DIY Electronics	Gadgets	0	0	0	554	64	20000	40	13	1	3700	16022	38	2	1	yes
https://www.kickstarter.com/projects/sunair/ourweather-weather-kit-for-stem-kids	OurWeather - Weather Kit for STEM Kids of all ages!	2016	Mar	DIY Electronics	Gadgets	1	5	6	527	51	12000	30	11	5	5000	10967	13	1	1	yes
https://www.kickstarter.com/projects/wave4u/domotics-kit-an-iot-platform-for-every-smart-home	Domotics Kit: an IoT platform for every Smart Home	2016	Mar	DIY Electronics	Gadgets	0	0	0	511	50	45273.4	41	21	3	2817	6164	28	3	1	no
https://www.kickstarter.com/projects/simeontuitt/smoke-alarm-alerts-on-your-smart-phone-from-smart	Smoke Alarm Alerts On Your Smart Phone From Smart Home DIY	2016	Mar	DIY Electronics	Gadgets	1	0	2	514	58	431.73	31	5	1.41	282	7961	8	9	1	no
https://www.kickstarter.com/projects/532500281/circuit-armour-an-enclosure-kit-for-diy-electronic	Circuit Armour: An Enclosure Kit for DIY Electronics	2016	Mar	DIY Electronics	Gadgets	0	1	0	517	52	35000	30	11	1	2599	8313	17	1	1	no
https://www.kickstarter.com/projects/87576788/dome-home-disaster-alert-system	Dome Home Disaster Alert System	2016	Apr	DIY Electronics	Gadgets	1	2	2	494	31	8000	14	5	10	159	4516	24	2	1	no
https://www.kickstarter.com/projects/2014196323/game-of-drones	Game of Drones - School Racing League	2016	Mar	DIY Electronics	Gadgets	0	0	0	441	37	2500	30	1	50	50	1528	0	0	0	no
https://www.kickstarter.com/projects/1747311138/k1-the-mailbox-cob-led-panel-110-watt-cob-led-fixt	K1 The Mailbox cob led panel - 110 watt cob Led fixture	2016	Mar	DIY Electronics	Gadgets	0	0	2	67	67	8000	30	2	200	400	1697	5	0	0	no
https://www.kickstarter.com/projects/miraclesump/miracle-sump-a-freshwater-system	Miracle Sump A Freshwater System (Canceled)	2016	Mar	DIY Electronics	Gadgets	1	0	2	435	43	25000	37	5	25	425	12789	4	0	0	no
https://www.kickstarter.com/projects/1998139804/hooker-an-ultra-portable-disc-golf-disc-retriever	Hooker: An ultra portable Disc Golf disc retriever	2016	Mar	Gadgets	Gadgets	0	0	0	333	50	3500	40	8	1	500	1746	7	1	1	yes
https://www.kickstarter.com/projects/rokpak/rokpak-worlds-first-solar-battery-pack-drybox-all	"RokPak: World's First Solar	 Battery Pack	 Drybox All In One"	2016	Mar	Gadgets	Gadgets	1	34	0	168	64	60000	36	10	1	1499	18300	83	2	1	yes
https://www.kickstarter.com/projects/949264272/liquidnano	LiquidNano - Liquid Screen Protector	2016	Mar	Gadgets	Gadgets	0	1	0	419	36	25000	31	9	1	10000	4117	25	13	1	yes
https://www.kickstarter.com/projects/thisisdobox/dobox-portable-wireless-dock-for-apple-devices	DoBox - portable wireless dock for Apple devices	2016	Mar	Gadgets	Gadgets	1	8	0	382	48	86345.7	37	13	4	1419	9189	50	1	1	yes
https://www.kickstarter.com/projects/inov8labs/quikstix-a-small-compact-sticky-gel-pad-unlike-any	"Quik'Stix: A Small	 Compact	 Sticky Gel Pad Unlike Any Other"	2016	Mar	Gadgets	Gadgets	0	5	0	111	64	2758.5	31	13	0.75	150	11429	41	1	1	yes
https://www.kickstarter.com/projects/786298545/tapusb-one-tap-to-switch-on-off-the-power-from-a-u	"TapUSB-Touch to turn on/off USB devices	easy reboot	reset"	2016	Mar	Gadgets	Gadgets	1	16	4	186	57	613	33	13	0.76	227	2742	20	10	1	yes
https://www.kickstarter.com/projects/emw/juiceplug-a-universal-smart-ev-charging-adapter	JuicePlug - an $89 Universal Smart EV Charging Adapter	2016	Mar	Gadgets	Gadgets	1	11	2	486	54	50000	30	4	10	149	6460	12	1	1	yes
https://www.kickstarter.com/projects/ibrush365/ibrush-365-tm-for-smart-people	iBrush 365 \xe2\x84\xa2 For Smart People	2016	Mar	Gadgets	Gadgets	0	2	0	550	40	20000	30	7	1	10000	2284	14	1	1	yes
https://www.kickstarter.com/projects/2123191616/bank-roll-first-cylinder-wallet	BANK ROLL : First Cylinder Wallet	2016	Mar	Gadgets	Gadgets	0	0	3	356	33	5000	40	15	5	500	446	5	1	1	yes
https://www.kickstarter.com/projects/packageguard/the-package-guard	The Package Guard	2016	Mar	Gadgets	Gadgets	1	2	0	528	17	45000	31	10	2	1000	6101	18	1	1	yes
https://www.kickstarter.com/projects/1505213132/kasia-what-did-you-forget-to-turn-off-today	Kasia - What did you forget to turn off today?	2016	Feb	Gadgets	Gadgets	1	36	2	458	46	30000	44	10	1	500	10147	51	1	1	yes
https://www.kickstarter.com/projects/scalpelknife/version-ii-retractable-scalpel-pocket-knife	Version II Retractable Scalpel Pocket Knife	2016	Mar	Gadgets	Gadgets	0	0	2	446	43	1000	34	11	50	310	1397	10	1	1	yes
https://www.kickstarter.com/projects/1860136284/twistear-the-tangle-free-way	Twistear - the tangle-free way!	2016	Feb	Gadgets	Gadgets	0	5	0	159	31	25000	45	22	1	10000	7380	36	1	1	yes
https://www.kickstarter.com/projects/892489289/litestem	LiteStem	2016	Apr	Gadgets	Gadgets	0	0	0	479	8	1000	30	2	5	25	1180	0	0	0	no
https://www.kickstarter.com/projects/2065992291/stream-cheese-let-people-know-why-youre-happy	Stream Cheese - Your Electronic Bumper Sticker	2016	Apr	Gadgets	Gadgets	0	2	0	97	46	50000	30	9	1	69	8734	8	4	1	no
https://www.kickstarter.com/projects/449177985/hololens-life	HoloLens Life	2016	Mar	Gadgets	Gadgets	1	0	0	421	13	3395.5	56	5	5	543	1471	0	0	0	no
https://www.kickstarter.com/projects/lavaclip/lavaclip-enjoying-coffee-like-never-before	LAVACLIP: The Coolest Coffee Warmer!	2016	Mar	Gadgets	Gadgets	1	0	0	133	36	11493.75	30	10	15	1439	6363	16	1	1	no
https://www.kickstarter.com/projects/1104364277/spun-calorie-counting-nutrition-tracking-utensils	"Sp\xc3\xbcn - Calorie-Counting	 Nutrition Tracking Utensils (Spun)"	2016	Mar	Gadgets	Gadgets	0	0	0	323	66	150000	30	8	5	1100	838	14	3	1	no
https://www.kickstarter.com/projects/2112072308/isolation-tanks-in-nyc-sensory-deprivation	Isolation Tanks in NYC - Sensory Deprivation	2016	Mar	Gadgets	Gadgets	0	0	0	38	44	30000	30	4	20	1000	1041	0	0	0	no
https://www.kickstarter.com/projects/1050850700/file-resq-obsolete-or-corruped-windows-pc-file-rec	File-ResQ - PC File Recovery for Corrupted Operating Systems	2016	Mar	Gadgets	Gadgets	1	0	0	317	60	5000	30	10	5	500	3933	3	1	1	no
https://www.kickstarter.com/projects/18744177/vector-tee	Vector Tee	2016	Mar	Gadgets	Gadgets	1	0	0	404	10	5000	30	1	10	10	1473	0	1	1	no
https://www.kickstarter.com/projects/kesuk/kesuk	Kesuk	2016	Mar	Gadgets	Gadgets	1	0	0	214	5	147138.55	32	10	11	7289	2242	0	1	1	no
https://www.kickstarter.com/projects/teamsharpalarm/team-sharp-alarm	Team SHARP Alarm	2016	Feb	Gadgets	Gadgets	0	0	0	329	16	50000	60	5	1	250	1336	7	0	0	no
https://www.kickstarter.com/projects/butterflytemp/butterfly-your-personal-bluetooth-body-thermometer	BUTTERFLY - The First Ever Remote Body Thermometer.	2016	Mar	Gadgets	Gadgets	0	0	0	436	51	113183.5	33	7	1.12	1123	3513	26	2	1	no
https://www.kickstarter.com/projects/2057497543/speedball	speedball	2016	Mar	Gadgets	Gadgets	1	0	0	342	9	2500	34	2	45	45	1449	0	1	1	no
https://www.kickstarter.com/projects/84601921/the-dual-force-simplify-your-need-to-illuminate	"The Dual Force	 Simplify your need to illuminate."	2016	Feb	Gadgets	Gadgets	1	0	0	481	49	48000	60	6	15	195	1406	3	1	1	no
https://www.kickstarter.com/projects/130488357/soaring-shoes-gadget-for-walking-and-jogging	Soaring Shoes *** Gadget for Walking and Jogging	2016	Mar	Gadgets	Gadgets	0	0	3	284	48	67583.25	47	4	7	439	1966	2	1	1	no
https://www.kickstarter.com/projects/795239653/tempro-cbl-smart-thermometer	Tempro CBL Smart Thermometer	2016	Mar	Gadgets	Gadgets	0	0	0	462	28	10000	40	1	30	30	4053	8	1	1	no
https://www.kickstarter.com/projects/1343444152/the-ultimate-automobile-accessory	The Ultimate Automobile Accessory	2016	Mar	Gadgets	Gadgets	1	0	3	246	33	1000	45	3	2	950	1113	5	0	0	no
https://www.kickstarter.com/projects/iminicooper/imini-20-mini-cooper-iphone-dock-station-fm-blueto	iMiNI 2.0 - Mini Cooper iPhone Dock Station/FM/Bluetooth	2016	Mar	Gadgets	Gadgets	1	0	2	517	56	37500	30	1	75	75	1786	0	1	1	no
https://www.kickstarter.com/projects/2095242560/jeeves-copter-the-personal-assistant-drone	Jeeves-Copter: The Personal assistant drone	2016	Mar	Gadgets	Gadgets	1	0	0	32	43	20000	30	1	1	1	2541	0	0	0	no
https://www.kickstarter.com/projects/656731515/smart-phone-holder	smart phone holder	2016	Mar	Gadgets	Gadgets	0	0	0	508	18	5000	30	3	10	10	2025	0	1	1	no
https://www.kickstarter.com/projects/135001547/safety-walk-interlock	Safety Walk Interlock	2016	Mar	Gadgets	Gadgets	1	0	0	441	21	30000	30	1	10	10	747	0	1	1	no
https://www.kickstarter.com/projects/1366447066/stove-top-stopper	Stove Top Stopper	2016	Feb	Gadgets	Gadgets	0	0	0	477	17	20000	45	1	11	11	677	0	1	1	no
https://www.kickstarter.com/projects/2105876114/safety-beacon	Safety Beacon - The world's smartest road safety device	2016	Mar	Gadgets	Gadgets	1	3	0	80	59	43172.85	30	7	1.43	7163	5038	18	3	1	no
https://www.kickstarter.com/projects/1793375720/mobile-bon-fire	Mobile Bon-Fire	2016	Mar	Gadgets	Gadgets	0	0	0	334	15	15000	30	15	1	1337	1532	0	1	1	no
https://www.kickstarter.com/projects/384472659/tetra-iq-open-earthquake-early-warning-british-col	Tetra iQ Open Earthquake Early Warning British Columbia.	2016	Mar	Gadgets	Gadgets	1	0	0	462	56	71261.25	30	5	19	2235	9133	0	1	1	no
https://www.kickstarter.com/projects/2129451964/affordable-high-performance-cycling-power-meter	Affordable High Performance Cycling Power Meter	2016	Feb	Gadgets	Gadgets	1	0	0	291	47	25000	60	9	10	1000	2627	6	1	1	no
https://www.kickstarter.com/projects/1405976459/dispositivo-nautico-de-aviso-de-garreo-anchor-drag	Dispositivo n\xc3\xa1utico de aviso de garreo - Anchor Drag Warning	2016	Mar	Gadgets	Gadgets	0	0	0	111	67	747011.1	30	1	362	362	14096	0	1	1	no
https://www.kickstarter.com/projects/1276573130/memory-of-the-pirate-ships	Electronic Steering Wheel System	2016	Feb	Gadgets	Gadgets	0	0	0	85	32	95000	60	1	1	1	733	0	0	0	no
https://www.kickstarter.com/projects/scubaguy/booger-buster	Booger Buster	2016	Mar	Gadgets	Gadgets	1	0	0	426	13	11000	30	1	10	10	2903	0	0	0	no
https://www.kickstarter.com/projects/1071578351/insects-and-circuits-working-out-the-bugs	Insects & Circuits: Working Out the Bugs	2016	Mar	Gadgets	Gadgets	0	0	0	496	44	1500	30	3	5	100	3352	0	0	0	no
https://www.kickstarter.com/projects/2019733574/photobooth-unit-and-other-profitable-photography-i	Photobooth unit and other profitable photography ideas	2016	Mar	Gadgets	Gadgets	1	0	0	507	54	2878.19	30	4	4	71	7060	6	0	0	no
https://www.kickstarter.com/projects/765768142/the-ultimate-desk-tool-stand	The Ultimate Desk Tool Stand	2016	Mar	Gadgets	Gadgets	0	1	0	193	28	20000	30	4	3	40	1051	1	1	1	no
https://www.kickstarter.com/projects/331363591/the-ultimate-smart-phone-stand-itongue	The Ultimate Smart Phone Stand iTongue.	2016	Mar	Gadgets	Gadgets	1	0	0	286	39	5000	30	5	7	100	1501	9	1	1	no
https://www.kickstarter.com/projects/1848260744/solar-flair-visual-display-alphanumeric-system	Solar  Flair - Visual Display Alphanumeric System	2016	Feb	Gadgets	Gadgets	1	1	0	538	49	80000	60	5	5	210	5261	18	3	1	no
https://www.kickstarter.com/projects/1337644602/store-n-charge-wireless-charger-and-power-bank-and	Store N Charge - wireless charger & power bank & SSD Flash	2016	Mar	Gadgets	Gadgets	0	0	2	275	66	15990	35	6	3	389	2959	10	1	1	no
https://www.kickstarter.com/projects/1881744015/my-jetpack	My Jetpack	2016	Mar	Gadgets	Gadgets	0	0	0	236	10	100000	30	2	1	10000	1183	0	0	0	no
https://www.kickstarter.com/projects/757064517/the-watch-box	The Watch Box -Most advanced Apple Watch Case with Powerbank	2016	Mar	Gadgets	Gadgets	0	0	0	446	60	50368.32	30	11	14	250	2831	8	1	1	no
https://www.kickstarter.com/projects/740769622/vialamp-bringing-light-to-the-darkness	VIALAMP - BRINGING LIGHT TO THE DARKNESS - Vialamp.com	2016	Feb	Gadgets	Gadgets	1	2	0	260	54	20000	31	17	1	10000	4363	7	0	0	no
https://www.kickstarter.com/projects/245634947/your-new-best-homi-complete-wireless-charging-solu	Your new best HOMI - ugly free wireless charging solutions	2016	Mar	Gadgets	Gadgets	0	3	0	432	58	60000	45	38	35	239	10468	59	1	1	no
https://www.kickstarter.com/projects/1603655768/ume-smart-and-stylish-usb-outlet	UME: Smart & Stylish USB outlet (Canceled)	2016	Apr	Gadgets	Gadgets	0	0	0	232	46	45000	35	11	1	3000	4490	31	4	1	no
https://www.kickstarter.com/projects/53383581/fun-in-the-pool-and-the-beach-24-hours-a-day-of	"DIVERSI\xc3\x93N SIN FIN EN LA PISCINA Y LA PLAYA	 ADULTOS Y NI\xc3\x91OS"	2016	Apr	Gadgets	Gadgets	0	0	2	0	73	3395.5	15	7	11	156	7282	12	1	1	no
https://www.kickstarter.com/projects/205534082/go-clip-magnetic-iphone-earbud-organizer-prevents	GO CLIP (Magnetic IPhone earbud organizer-prevents tangles)	2016	Mar	Gadgets	Gadgets	0	1	2	510	59	45000	45	11	5	4850	2063	5	3	1	no
https://www.kickstarter.com/projects/gyreo/gyreo-the-ultimate-customisable-wireless-motion-ga	GYREO - The Ultimate Customisable Wireless Motion Gadget	2016	Feb	Gadgets	Gadgets	1	0	0	522	56	50368.32	60	9	1.39	6968	5274	29	4	1	no
https://www.kickstarter.com/projects/1969514946/intermostat	Intermostat (Canceled)	2016	Apr	Gadgets	Gadgets	0	0	0	78	22	30000	20	4	15	250	5300	8	1	1	no
https://www.kickstarter.com/projects/53383581/skates-in-the-future-are-well-prevent-the-falls	PUEDE APRENDER A PATINAR EN 2 MINUTOS. IMPEDIMOS QUE CAIGA	2016	Mar	Gadgets	Gadgets	0	0	2	0	58	11318.35	30	11	6	838	12150	16	2	1	no
https://www.kickstarter.com/projects/1411842073/astracase-moi-never-drop-your-phone-again	Astracase Moi : Never Drop Your Phone Again (Canceled)	2016	Mar	Gadgets	Gadgets	0	0	2	492	54	10000	30	5	1	35	3758	11	2	1	no
https://www.kickstarter.com/projects/unlost/unlost	Unlost (Canceled)	2016	Feb	Gadgets	Gadgets	1	0	0	398	17	22636.7	60	4	2.23	48	14228	36	1	1	no
https://www.kickstarter.com/projects/1769096459/iq-smart-charger	IQ Smart Charger (Canceled)	2016	Mar	Gadgets	Gadgets	0	0	0	201	27	50000	30	6	10	1000	1531	8	1	1	no
https://www.kickstarter.com/projects/1786154087/universal-golf-wrench-works-w-100-of-adjustable-go	Universal Golf Wrench Works w/100% of Adjustable Golf Clubs	2016	Feb	Gadgets	Gadgets	0	0	0	514	59	25000	60	1	25	25	2108	0	1	1	no
https://www.kickstarter.com/projects/keypal/keypal-pocket-key-organiser-your-keys-evolved	"KeyPal Pocket Key Organiser - Your Keys	 Evolved. (Canceled)"	2016	Mar	Gadgets	Gadgets	1	5	0	350	60	10073.67	30	10	2.85	1782	4079	17	1	1	no
https://www.kickstarter.com/projects/mantisplanet/mantis-planet-futuristic-vegas-show	MANTIS PLANET - Futuristic Vegas Show (Canceled)	2016	Feb	Gadgets	Gadgets	0	0	0	519	48	22000	60	10	5	10000	1002	0	1	1	no
https://www.kickstarter.com/projects/1055129788/carzor-most-portable-travel-shaving-razor	CARZOR : Most portable travel shaving RAZOR (Canceled)	2016	Feb	Gadgets	Gadgets	1	0	0	203	54	8634.57	39	5	13	41	800	5	0	0	no
https://www.kickstarter.com/projects/1933963323/vendscore	VendScore	2016	Apr	Web	Software	0	0	0	517	9	15000	24	3	10	5000	4747	3	1	1	yes
https://www.kickstarter.com/projects/1802992465/my-homemaking-mentor-online-training-academy	My Homemaking Mentor - Online Training Academy	2016	Mar	Web	Software	1	5	0	321	46	7000	32	7	10	99	8234	14	2	1	yes
https://www.kickstarter.com/projects/yvogonza/ye-olde-tutor-interactive-online-tutorials	Ye Olde Tutor: Tutoring for the 21st Century	2016	Mar	Web	Software	1	6	2	482	44	4000	30	12	1	10000	6497	1	1	1	yes
https://www.kickstarter.com/projects/904537493/youraccessibleholidaycom-join-the-revolution	YourAccessibleHoliday.com - Join The Revolution	2016	Apr	Web	Software	0	0	0	595	47	115127.6	30	9	1.42	426	6092	0	0	0	no
https://www.kickstarter.com/projects/1633174924/prepare-you-trip-based-on-other-travelerss-experie	Prepare you trip based on other travelers's experiences	2016	Apr	Web	Software	1	1	0	274	59	5659.17	30	1	17	17	1887	0	0	0	no
https://www.kickstarter.com/projects/673239308/activity-break-videos-for-kids-lets-keep-kids-movi	Activity Break Videos For Kids - Let's Keep Kids Moving	2016	Apr	Web	Software	1	0	0	514	59	35000	21	5	5	500	2341	3	1	1	no
https://www.kickstarter.com/projects/1075217852/chronicles-history-by-us-as-we-tell-it-as-we-share	"Chronicles - History by us	 as we tell it	 as we share it"	2016	Mar	Web	Software	1	0	0	408	57	250000	60	3	100	1001	3868	0	0	0	no
https://www.kickstarter.com/projects/439238050/universal-language-reference	Universal Language Reference	2016	Mar	Web	Software	1	2	0	112	28	150000	35	6	10	1000	10155	5	2	1	no
https://www.kickstarter.com/projects/1103875596/nvc-a-nodejs-framework-just-like-rails	NVC - A NodeJS framework just like Rails	2016	Mar	Web	Software	1	0	0	13	40	30000	60	7	10	10000	1054	4	1	1	no
https://www.kickstarter.com/projects/1865865572/helpful-humans-usa	Helpful Humans USA	2016	Mar	Web	Software	0	1	0	519	18	250000	30	6	5	1000	3324	0	1	1	no
https://www.kickstarter.com/projects/1790689008/multitube	multitube	2016	Mar	Web	Software	0	1	0	537	9	2000	60	4	2	500	1545	0	0	0	no
https://www.kickstarter.com/projects/925179884/whatelfe	Whatelfe	2016	Mar	Web	Software	1	0	0	534	8	22636.7	45	3	11	611	11861	1	0	0	no
https://www.kickstarter.com/projects/1774732877/practice-love-world-ease-your-suffering	Practice Love World! Ease Your Suffering!	2016	Mar	Web	Software	0	0	0	526	41	5448.04	30	1	8	8	1966	1	0	0	no
https://www.kickstarter.com/projects/1162574747/the-human-codex	The Human Codex	2016	Mar	Web	Software	0	0	0	410	15	21586.42	42	3	1.43	143	5664	0	0	0	no
https://www.kickstarter.com/projects/thejaks/the-jaks-10-time-machine	The Jaks - $10 Time Machine	2016	Feb	Web	Software	1	0	0	397	27	339550.5	60	4	1.09	5466	4656	4	1	1	no
https://www.kickstarter.com/projects/1417522762/e-commerce-video-listing-and-crowd-funding	E-Commerce - Video Listing and Crowd Funding	2016	Mar	Web	Software	1	0	0	507	44	5000	30	8	1	5000	1008	0	1	1	no
https://www.kickstarter.com/projects/garofaloenterprises/patternslibrary	PatternsLibrary	2016	Feb	Web	Software	0	0	0	241	15	10000	60	7	10	10000	2609	1	0	0	no
https://www.kickstarter.com/projects/1797857297/social-media-for-the-geek-in-you	Social Media For The Geek In You	2016	Mar	Web	Software	0	0	0	499	32	17500	30	9	5	5000	1784	0	1	1	no
